accession,description,organism,taxonomy,molecule_type,topology,host,country,collection_date,sequence_length,source_length,source_gc_frequency,source_longest_run,n_features,n_feature_intervals,n_boundaries,boundary_window,n_runs,n_boundary_runs,n_nonboundary_runs,fraction_runs_boundary,processing_seconds,boundary_n_runs,boundary_total_bases_in_runs,boundary_mean_run_length,boundary_median_run_length,boundary_max_run_length,boundary_run_length_entropy,boundary_A_n_runs,boundary_A_mean_run_length,boundary_A_max_run_length,boundary_C_n_runs,boundary_C_mean_run_length,boundary_C_max_run_length,boundary_G_n_runs,boundary_G_mean_run_length,boundary_G_max_run_length,boundary_T_n_runs,boundary_T_mean_run_length,boundary_T_max_run_length,boundary_n_runs_ge_5,boundary_fraction_runs_ge_5,boundary_n_runs_ge_10,boundary_fraction_runs_ge_10,boundary_n_runs_ge_15,boundary_fraction_runs_ge_15,boundary_n_runs_ge_20,boundary_fraction_runs_ge_20,boundary_n_runs_ge_30,boundary_fraction_runs_ge_30,nonboundary_n_runs,nonboundary_total_bases_in_runs,nonboundary_mean_run_length,nonboundary_median_run_length,nonboundary_max_run_length,nonboundary_run_length_entropy,nonboundary_A_n_runs,nonboundary_A_mean_run_length,nonboundary_A_max_run_length,nonboundary_C_n_runs,nonboundary_C_mean_run_length,nonboundary_C_max_run_length,nonboundary_G_n_runs,nonboundary_G_mean_run_length,nonboundary_G_max_run_length,nonboundary_T_n_runs,nonboundary_T_mean_run_length,nonboundary_T_max_run_length,nonboundary_n_runs_ge_5,nonboundary_fraction_runs_ge_5,nonboundary_n_runs_ge_10,nonboundary_fraction_runs_ge_10,nonboundary_n_runs_ge_15,nonboundary_fraction_runs_ge_15,nonboundary_n_runs_ge_20,nonboundary_fraction_runs_ge_20,nonboundary_n_runs_ge_30,nonboundary_fraction_runs_ge_30,odds_ratio_boundary_ge_5,odds_ratio_boundary_ge_10,odds_ratio_boundary_ge_15,odds_ratio_boundary_ge_20,odds_ratio_boundary_ge_30,fetch_seconds,total_seconds
NC_139176.1,"MAG: Alehxovirus allonemoriscola isolate 154-k141_396282, complete genome",Alehxovirus allonemoriscola,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3723,3723,,5,4,3,6,250,2810,1222,1588,0.43487544483985763,0.012,1222,1599,1.3085106382978724,1.0,5,1.0285766295563812,292,1.2945205479452055,5,308,1.2857142857142858,5,305,1.340983606557377,4,317,1.3123028391167193,4,3,0.0024549918166939444,0,0.0,0,0.0,0,0.0,0,0.0,1588,2124,1.3375314861460956,1.0,5,1.0878201843770823,365,1.2986301369863014,4,409,1.3251833740831296,4,394,1.350253807106599,5,420,1.3714285714285714,5,3,0.001889168765743073,0,0.0,0,0.0,0,0.0,0,0.0,1.3001230012300122,1.2993865030674847,1.2993865030674847,1.2993865030674847,1.2993865030674847,0.001,0.015
NC_116497.1,"Malassezia sympodialis mycovirus isolate MsMV1, complete genome",Malassezia sympodialis mycovirus,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyushichi,RNA,linear,Malassezia sympodialis,,,4595,4595,,5,8,8,14,250,3547,915,2632,0.2579644770228362,0.019,915,1194,1.3049180327868852,1.0,4,1.018437039370314,238,1.319327731092437,4,205,1.2585365853658537,3,224,1.2366071428571428,4,248,1.3911290322580645,4,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2632,3401,1.2921732522796352,1.0,5,0.9936720195165288,670,1.4179104477611941,5,639,1.18622848200313,4,618,1.2103559870550162,4,705,1.3404255319148937,4,1,0.00037993920972644377,0,0.0,0,0.0,0,0.0,0,0.0,0.9581285272164574,2.8754778809393775,2.8754778809393775,2.8754778809393775,2.8754778809393775,0.001,0.023
NC_115780.1,"Cronartium ribicola totivirus 2 isolate SC2, complete genome",Cronartium ribicola totivirus 2,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyusani,ds-RNA,linear,Cronartium ribicola,,12-Jun-2011,5008,5008,,6,3,2,4,250,3814,1046,2768,0.27425275301520713,0.016,1046,1385,1.3240917782026769,1.0,6,1.0605202809942815,328,1.3628048780487805,6,237,1.2109704641350212,4,235,1.3446808510638297,5,246,1.3617886178861789,5,6,0.0057361376673040155,0,0.0,0,0.0,0,0.0,0,0.0,2768,3623,1.3088872832369942,1.0,6,1.0313189544537888,815,1.3668711656441719,5,639,1.2018779342723005,4,623,1.2953451043338684,4,691,1.3516642547033284,6,8,0.002890173410404624,0,0.0,0,0.0,0,0.0,0,0.0,2.028804025214122,2.6454849498327757,2.6454849498327757,2.6454849498327757,2.6454849498327757,0.001,0.02
NC_115918.1,"Totivirus nijyuroku isolate MrV40L, complete genome",Totivirus nijyuroku,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus,RNA,linear,Malassezia restricta KCTC 27540,,24-Jan-2013,4606,4606,,5,6,6,10,250,3588,952,2636,0.2653288740245262,0.018,952,1246,1.3088235294117647,1.0,5,1.029549747414522,243,1.316872427983539,5,215,1.2651162790697674,3,234,1.2991452991452992,5,260,1.3461538461538463,4,2,0.0021008403361344537,0,0.0,0,0.0,0,0.0,0,0.0,2636,3360,1.274658573596358,1.0,5,0.9568216752105733,684,1.3508771929824561,5,598,1.193979933110368,4,659,1.2185128983308042,4,695,1.3223021582733814,5,2,0.0007587253414264037,0,0.0,0,0.0,0,0.0,0,0.0,2.7716991057338243,2.767979002624672,2.767979002624672,2.767979002624672,2.767979002624672,0.001,0.022
NC_115781.1,"Cronartium ribicola totivirus 3 isolate SC2, complete genome",Cronartium ribicola totivirus 3,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyuni,ds-RNA,linear,Cronartium ribicola,,12-Jun-2011,5045,5045,,7,3,2,4,250,3785,1049,2736,0.2771466314398943,0.016,1049,1388,1.323164918970448,1.0,6,1.0489216682318079,294,1.4489795918367347,6,230,1.1869565217391305,5,245,1.2489795918367348,5,280,1.3678571428571429,6,8,0.0076263107721639654,0,0.0,0,0.0,0,0.0,0,0.0,2736,3657,1.3366228070175439,1.0,7,1.0868105991795871,803,1.3673723536737235,6,572,1.2027972027972027,6,649,1.37904468412943,7,712,1.3707865168539326,6,15,0.005482456140350877,0,0.0,0,0.0,0,0.0,0,0.0,1.4329673392904154,2.607432110528823,2.607432110528823,2.607432110528823,2.607432110528823,0.001,0.019
NC_115782.1,"Cronartium ribicola totivirus 4 isolate SC2, complete genome",Cronartium ribicola totivirus 4,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyuichi,ds-RNA,linear,Cronartium ribicola,,12-Jun-2011,4947,4947,,6,3,2,4,250,3730,839,2891,0.22493297587131367,0.015,839,1136,1.3539928486293207,1.0,5,1.118206159233316,244,1.4262295081967213,5,205,1.2682926829268293,4,194,1.3505154639175259,5,196,1.3571428571428572,5,3,0.003575685339690107,0,0.0,0,0.0,0,0.0,0,0.0,2891,3811,1.3182289865098582,1.0,6,1.0487448928136702,846,1.375886524822695,6,639,1.2003129890453834,4,660,1.3075757575757576,4,746,1.3632707774798927,6,7,0.002421307506053269,0,0.0,0,0.0,0,0.0,0,0.0,1.609205020920502,3.4443120905300773,3.4443120905300773,3.4443120905300773,3.4443120905300773,0.001,0.019
NC_116608.1,"Torulaspora delbrueckii virus LA strain TdV-LAbarr1, complete genome",Torulaspora delbrueckii virus LA,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyuhachi,RNA,linear,Torulaspora delbrueckii strain EX1180,,2006,4622,4622,,5,3,3,6,250,3553,936,2617,0.2634393470306783,0.015,936,1228,1.311965811965812,1.0,5,1.036001615302496,271,1.2952029520295203,5,209,1.2727272727272727,4,224,1.3169642857142858,4,232,1.3620689655172413,5,2,0.002136752136752137,0,0.0,0,0.0,0,0.0,0,0.0,2617,3394,1.2969048528849827,1.0,5,1.0054773089328177,734,1.318801089918256,4,579,1.229706390328152,4,641,1.326053042121685,5,663,1.3031674208144797,5,5,0.0019105846388995033,0,0.0,0,0.0,0,0.0,0,0.0,1.270733012306046,2.794981313400961,2.794981313400961,2.794981313400961,2.794981313400961,0.001,0.019
NC_116558.1,"Rhodosporidiobolus odoratus RNA virus 1, complete genome",Rhodosporidiobolus odoratus RNA virus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyugo,RNA,linear,Rhodosporidiobolus odoratus,,01-May-2017,4675,4675,,7,4,4,8,250,3612,1178,2434,0.32613510520487266,0.02,1178,1524,1.2937181663837012,1.0,7,0.9928986250081041,291,1.302405498281787,5,292,1.25,5,335,1.3761194029850747,7,260,1.226923076923077,5,8,0.006791171477079796,0,0.0,0,0.0,0,0.0,0,0.0,2434,3151,1.2945768282662284,1.0,5,0.9990747473867624,608,1.2911184210526316,5,650,1.2292307692307691,5,642,1.353582554517134,5,534,1.307116104868914,4,7,0.002875924404272802,0,0.0,0,0.0,0,0.0,0,0.0,2.350420048412359,2.0657615613067457,2.0657615613067457,2.0657615613067457,2.0657615613067457,0.001,0.025
NC_115783.1,"Cronartium ribicola totivirus 5 isolate OR4-2, complete genome",Cronartium ribicola totivirus 5,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Orthototiviridae; Totivirus; Totivirus nijyu,ds-RNA,linear,Cronartium ribicola,,28-Aug-2013,4706,4706,,7,3,2,4,250,3645,1097,2548,0.300960219478738,0.015,1097,1423,1.2971741112123973,1.0,7,0.998218503509934,299,1.3210702341137124,7,280,1.2571428571428571,4,256,1.296875,4,262,1.3129770992366412,5,5,0.004557885141294439,0,0.0,0,0.0,0,0.0,0,0.0,2548,3283,1.2884615384615385,1.0,7,0.9856598679720516,699,1.3319027181688126,5,633,1.221169036334913,5,597,1.273031825795645,7,619,1.3231017770597737,5,11,0.0043171114599686025,0,0.0,0,0.0,0,0.0,0,0.0,1.1108347428116605,2.322095671981777,2.322095671981777,2.322095671981777,2.322095671981777,0.001,0.018
NC_116874.1,"Cryphonectria carpinicola fusagravirus 1 JS13 RNA, complete genome",Cryphonectria carpinicola fusagravirus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Fusagraviridae; Fusagravirus; Fusagravirus nijyu,RNA,linear,Cryphonectria carpinicola,,1998,9651,9651,,8,5,4,8,250,7081,983,6098,0.1388222002542014,0.031,983,1386,1.409969481180061,1.0,7,1.2155215435910556,231,1.380952380952381,6,274,1.4817518248175183,7,229,1.3537117903930131,7,249,1.4096385542168675,5,11,0.011190233977619531,0,0.0,0,0.0,0,0.0,0,0.0,6098,8265,1.3553624139061988,1.0,8,1.1236736095278281,1383,1.3109182935647143,5,1746,1.3802978235967927,8,1509,1.3558648111332008,5,1460,1.367123287671233,6,19,0.003115775664152181,0,0.0,0,0.0,0,0.0,0,0.0,3.686731263595017,6.200813421453991,6.200813421453991,6.200813421453991,6.200813421453991,0.001,0.037
NC_116531.1,"Picoa juniperi mycovirus 1 isolate ANK_VIR-89, complete genome",Picoa juniperi mycovirus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Fusagraviridae; Fusagravirus; Fusagravirus jyuroku,RNA,linear,Picoa juniperi,,10-Jun-2020,10787,10787,,7,6,5,6,250,7925,1428,6497,0.18018927444794952,0.033,1428,1979,1.3858543417366946,1.0,6,1.1781275598914662,387,1.4573643410852712,5,341,1.219941348973607,4,269,1.278810408921933,4,431,1.519721577726218,6,14,0.00980392156862745,0,0.0,0,0.0,0,0.0,0,0.0,6497,8808,1.3557026319839927,1.0,7,1.1251646247493055,1679,1.3764145324597974,7,1506,1.2702523240371846,7,1315,1.2479087452471482,5,1997,1.4737105658487732,6,36,0.0055410189318146836,0,0.0,0,0.0,0,0.0,0,0.0,1.8147029058140491,4.548477423871193,4.548477423871193,4.548477423871193,4.548477423871193,0.001,0.04
NC_116894.1,"Cryphonectria naterciae fusagravirus 1 isolate M10544, complete genome",Cryphonectria naterciae fusagravirus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Fusagraviridae; Fusagravirus; Fusagravirus jyukyu,RNA,linear,Cryphonectria naterciae (ex Quercus suber) voucher C0613,,05-Oct-2005,10164,10157,,6,3,2,4,250,7547,1268,6279,0.16801378031005698,0.031,1268,1673,1.3194006309148265,1.0,6,1.0517095246170933,337,1.2997032640949555,6,330,1.312121212121212,4,287,1.254355400696864,4,314,1.4076433121019107,5,2,0.0015772870662460567,0,0.0,0,0.0,0,0.0,0,0.0,6279,8484,1.351170568561873,1.0,6,1.1156266530536352,1575,1.3447619047619048,6,1634,1.3170134638922888,6,1469,1.334921715452689,6,1601,1.4072454715802623,6,27,0.004300047778308648,0,0.0,0,0.0,0,0.0,0,0.0,0.44880307217456844,4.950335041387466,4.950335041387466,4.950335041387466,4.950335041387466,0.001,0.037
NC_116689.1,"Caloscypha fulgens fusagravirus 1 isolate ANK VIR-100, complete genome",Caloscypha fulgens fusagravirus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Fusagraviridae; Fusagravirus; Fusagravirus jyuhachi,RNA,linear,Caloscypha fulgens,,28-Apr-2020,9548,9548,,7,5,4,4,250,6819,1001,5818,0.14679571784719167,0.033,1001,1411,1.4095904095904095,1.0,7,1.219344781706919,246,1.3943089430894309,6,282,1.4042553191489362,7,192,1.296875,4,281,1.5053380782918149,5,5,0.004995004995004995,0,0.0,0,0.0,0,0.0,0,0.0,5818,8137,1.398590580955655,1.0,7,1.2046490504700236,1352,1.3350591715976332,5,1548,1.4450904392764858,6,1268,1.336750788643533,6,1650,1.4545454545454546,7,46,0.007906497078033689,0,0.0,0,0.0,0,0.0,0,0.0,0.6851669013590578,5.809785322016975,5.809785322016975,5.809785322016975,5.809785322016975,0.002,0.039
NC_115699.1,"Macrophomina phaseolina fusagravirus 1, complete genome",Macrophomina phaseolina fusagravirus 1,Viruses; Riboviria; Orthornavirae; Duplornaviricota; Chrymotiviricetes; Ghabrivirales; Alphatotivirineae; Fusagraviridae; Fusagravirus; Fusagravirus jyugo,RNA,linear,Macrophomina phaseolina,,19-Aug-2012,9289,9289,,8,3,2,4,250,6900,1162,5738,0.16840579710144926,0.028,1162,1562,1.3442340791738383,1.0,8,1.0955484165201306,303,1.3333333333333333,5,275,1.2763636363636364,4,300,1.3833333333333333,8,284,1.380281690140845,6,5,0.004302925989672977,0,0.0,0,0.0,0,0.0,0,0.0,5738,7727,1.34663645869641,1.0,6,1.1065855188718772,1558,1.3870346598202825,6,1369,1.2907231555880205,5,1453,1.332415691672402,6,1358,1.3718703976435935,6,29,0.005054025792959219,0,0.0,0,0.0,0,0.0,0,0.0,0.9196397847494234,4.9363440860215055,4.9363440860215055,4.9363440860215055,4.9363440860215055,0.001,0.034
NC_139136.1,"MAG: Alehxovirus allonemorisadaptatum isolate 171-k141_256147, complete genome",Alehxovirus allonemorisadaptatum,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3781,3781,,5,4,3,6,250,2901,1242,1659,0.4281282316442606,0.012,1242,1593,1.2826086956521738,1.0,5,0.9747237824685154,280,1.2714285714285714,4,334,1.2694610778443114,5,332,1.3283132530120483,5,296,1.2567567567567568,5,3,0.0024154589371980675,0,0.0,0,0.0,0,0.0,0,0.0,1659,2188,1.3188667872212176,1.0,5,1.050384439491744,381,1.3123359580052494,4,419,1.3031026252983293,4,421,1.3135391923990498,5,438,1.3447488584474885,5,2,0.0012055455093429777,0,0.0,0,0.0,0,0.0,0,0.0,1.872125857200484,1.3356136820925553,1.3356136820925553,1.3356136820925553,1.3356136820925553,0.001,0.016
NC_139133.1,"MAG: Alehxovirus allofundivivens isolate R9-k141_335880, complete genome",Alehxovirus allofundivivens,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3774,3774,,5,4,3,6,250,2857,1287,1570,0.4504725236261813,0.012,1287,1710,1.3286713286713288,1.0,5,1.0686566366705172,312,1.310897435897436,5,321,1.277258566978193,4,319,1.3134796238244515,5,335,1.408955223880597,5,4,0.003108003108003108,0,0.0,0,0.0,0,0.0,0,0.0,1570,2064,1.3146496815286624,1.0,5,1.0420727592938963,381,1.3228346456692914,5,397,1.2745591939546599,5,384,1.2838541666666667,4,408,1.375,5,6,0.003821656050955414,0,0.0,0,0.0,0,0.0,0,0.0,0.8438764196458003,1.2198058252427184,1.2198058252427184,1.2198058252427184,1.2198058252427184,0.001,0.015
NC_139132.1,"MAG: Alehxovirus allofundivicinum isolate R9-k141_475514, complete genome",Alehxovirus allofundivicinum,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3779,3779,,6,4,3,6,250,2860,1228,1632,0.42937062937062936,0.012,1228,1642,1.3371335504885993,1.0,6,1.088710504299103,280,1.3178571428571428,4,317,1.3217665615141956,6,311,1.3408360128617363,5,320,1.365625,4,4,0.003257328990228013,0,0.0,0,0.0,0,0.0,0,0.0,1632,2137,1.3094362745098038,1.0,5,1.030059096490944,371,1.3018867924528301,5,435,1.2988505747126438,4,409,1.2909535452322738,4,417,1.3453237410071943,5,2,0.0012254901960784314,0,0.0,0,0.0,0,0.0,0,0.0,2.3968150265414456,1.3288563288563289,1.3288563288563289,1.3288563288563289,1.3288563288563289,0.001,0.015
NC_139131.1,"MAG: Alehxovirus allofundihabitans isolate s48-k141_1263470, complete genome",Alehxovirus allofundihabitans,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3676,3676,,6,4,3,6,250,2793,1178,1615,0.4217687074829932,0.012,1178,1556,1.3208828522920204,1.0,6,1.0540854933884218,274,1.2992700729927007,4,321,1.3115264797507789,5,286,1.3951048951048952,6,297,1.2794612794612794,4,2,0.001697792869269949,0,0.0,0,0.0,0,0.0,0,0.0,1615,2120,1.3126934984520124,1.0,5,1.0368816198615205,362,1.3011049723756907,4,424,1.2877358490566038,4,407,1.3243243243243243,5,422,1.3364928909952607,4,1,0.0006191950464396285,0,0.0,0,0.0,0,0.0,0,0.0,2.2871511545544694,1.370810352142554,1.370810352142554,1.370810352142554,1.370810352142554,0.001,0.015
NC_139130.1,"MAG: Alehxovirus allofaecicola isolate 174-k141_42142, complete genome",Alehxovirus allofaecicola,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Timlovirales; Steitzviridae; Alehxovirus,RNA,linear,,,,3792,3792,,5,4,3,6,250,2890,1225,1665,0.42387543252595156,0.012,1225,1602,1.3077551020408162,1.0,5,1.0266513708518614,275,1.290909090909091,4,327,1.3180428134556574,4,316,1.370253164556962,4,307,1.247557003257329,5,1,0.0008163265306122449,0,0.0,0,0.0,0,0.0,0,0.0,1665,2190,1.3153153153153154,1.0,5,1.0432713452678746,375,1.28,5,443,1.3024830699774266,4,439,1.3485193621867881,5,408,1.3259803921568627,5,4,0.0024024024024024023,0,0.0,0,0.0,0,0.0,0,0.0,0.452293453110113,1.3590371277029785,1.3590371277029785,1.3590371277029785,1.3590371277029785,0.001,0.015
NC_139127.1,"MAG: Fushun levivirus 5 isolate KYDDTFS276, complete genome",Fushun levivirus 5,Viruses; Riboviria; Orthornavirae; Lenarviricota; Leviviricetes; Norzivirales; Fiersviridae; Mihkrovirus; Mihkrovirus titanodulivivens,RNA,linear,Hierodula formosana,,22-Sep-2017,3424,3424,,6,9,8,12,250,2561,1287,1274,0.5025380710659898,0.012,1287,1712,1.3302253302253302,1.0,5,1.0675454228993198,278,1.3345323741007193,4,353,1.348441926345609,4,340,1.3470588235294119,5,316,1.2879746835443038,3,1,0.000777000777000777,0,0.0,0,0.0,0,0.0,0,0.0,1274,1712,1.3437990580847723,1.0,6,1.1008565408802955,265,1.2943396226415094,4,326,1.3190184049079754,5,324,1.382716049382716,6,359,1.3676880222841226,4,4,0.0031397174254317113,0,0.0,0,0.0,0,0.0,0,0.0,0.3291877186164011,0.9899029126213592,0.9899029126213592,0.9899029126213592,0.9899029126213592,0.001,0.016
NC_105446.1,"Klebsiella phage phiW14, complete genome",Klebsiella phage phiW14,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus W14,DNA,linear,Klebsiella pneumoniae,,,50247,50247,,9,157,156,312,250,36875,24074,12801,0.6528542372881356,0.201,24074,33111,1.3753842319514828,1.0,9,1.1613346290852564,5352,1.4424514200298955,8,6467,1.330910777794959,6,6352,1.2688916876574308,5,5903,1.4778925969845842,9,129,0.005358478026086234,0,0.0,0,0.0,0,0.0,0,0.0,12801,17136,1.3386454183266931,1.0,6,1.0897029428059974,2802,1.39186295503212,6,3567,1.302214746285394,5,3385,1.2428360413589365,5,3047,1.438792254676731,6,39,0.0030466369814858216,0,0.0,0,0.0,0,0.0,0,0.0,1.7473685629471354,0.5317452075847889,0.5317452075847889,0.5317452075847889,0.5317452075847889,0.004,0.249
NC_107940.1,"Klebsiella phage VLCpiD7c, complete genome",Klebsiella phage VLCpiD7c,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VLCpiD7c,DNA,circular,Klebsiella pneumoniae,,2020,49322,49322,,8,151,150,300,250,36192,23868,12324,0.6594827586206896,0.206,23868,32707,1.3703284732696497,1.0,8,1.1519642259656655,5428,1.450626381724392,8,6354,1.3158640226628895,5,6198,1.259922555663117,5,5888,1.4712975543478262,7,131,0.005488520194402547,0,0.0,0,0.0,0,0.0,0,0.0,12324,16615,1.3481824083089906,1.0,6,1.1073695728763424,2719,1.4086061051857302,5,3403,1.3070819864825154,5,3240,1.2512345679012347,5,2962,1.4459824442943956,6,47,0.003813696851671535,0,0.0,0,0.0,0,0.0,0,0.0,1.431881599733932,0.5163500010474056,0.5163500010474056,0.5163500010474056,0.5163500010474056,0.004,0.26
NC_107939.1,"Klebsiella phage VLCpiD7b, complete genome",Klebsiella phage VLCpiD7b,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VLCpiD7b,DNA,circular,Klebsiella pneumoniae,,2020,49577,49577,,8,155,154,308,250,36360,23870,12490,0.6564906490649065,0.198,23870,32791,1.3737327188940092,1.0,8,1.158353893628655,5402,1.4533506108848575,8,6378,1.3231420507996237,6,6206,1.2607154366741862,6,5884,1.474677090414684,7,131,0.005488060326770005,0,0.0,0,0.0,0,0.0,0,0.0,12490,16786,1.343955164131305,1.0,7,1.0998727316889758,2754,1.40159767610748,5,3442,1.300697269029634,5,3290,1.239209726443769,5,3004,1.455392809587217,7,44,0.003522818254603683,0,0.0,0,0.0,0,0.0,0,0.0,1.5493210363138665,0.5232609287614419,0.5232609287614419,0.5232609287614419,0.5232609287614419,0.005,0.252
NC_107938.1,"Klebsiella phage VLCpiD7a, complete genome",Klebsiella phage VLCpiD7a,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VLCpiD7a,DNA,circular,Klebsiella pneumoniae,,2020,49878,49878,,9,153,152,304,250,36499,23616,12883,0.6470314255185073,0.2,23616,32512,1.3766937669376693,1.0,9,1.164048239630543,5851,1.482994359938472,9,6104,1.2770314547837485,5,6318,1.323045267489712,5,5343,1.4375818828373572,8,130,0.005504742547425474,0,0.0,0,0.0,0,0.0,0,0.0,12883,17366,1.3479779554451603,1.0,6,1.1082510785337818,3093,1.4413191076624636,6,3359,1.2637689788627569,5,3542,1.295031055900621,5,2889,1.4108688127379716,6,50,0.0038810835985407127,0,0.0,0,0.0,0,0.0,0,0.0,1.412036575466884,0.5455296085364046,0.5455296085364046,0.5455296085364046,0.5455296085364046,0.004,0.254
NC_105154.1,"Klebsiella phage vB_KpnS-VAC113, complete genome",Klebsiella phage vB_KpnS-VAC113,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC113,DNA,circular,Klebsiella pneumoniae,,Sep-2020,49568,49568,,8,87,86,172,250,36396,23964,12432,0.6584240026376524,0.174,23964,32912,1.373393423468536,1.0,8,1.1577539353613053,5400,1.441851851851852,8,6473,1.3221072145836552,7,6232,1.2687740693196405,5,5859,1.4782386072708653,7,130,0.00542480387247538,0,0.0,0,0.0,0,0.0,0,0.0,12432,16656,1.3397683397683398,1.0,6,1.0914075129983591,2723,1.3911127432978332,5,3404,1.3043478260869565,5,3294,1.2462052216150576,5,3011,1.4357356360013285,6,36,0.0028957528957528956,0,0.0,0,0.0,0,0.0,0,0.0,1.8595621001788303,0.5187882075570114,0.5187882075570114,0.5187882075570114,0.5187882075570114,0.004,0.217
NC_110358.1,"Klebsiella phage vB_KpnS-VAC112, complete genome",Klebsiella phage vB_KpnS-VAC112,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC112,DNA,linear,Klebsiella pneumoniae,,Sep-2020,49068,49068,,8,86,85,170,250,35957,23629,12328,0.6571460355424534,0.174,23629,32521,1.3763172372931567,1.0,8,1.1629221994417156,5361,1.4530871106136916,8,6326,1.3246917483401834,6,6164,1.260707332900714,5,5778,1.4849428868120458,8,131,0.005544034872402556,0,0.0,0,0.0,0,0.0,0,0.0,12328,16547,1.3422290720311485,1.0,6,1.0962631739576076,2728,1.3837976539589443,5,3371,1.3132601601898546,5,3253,1.2493083307715955,5,2976,1.438508064516129,6,39,0.003163530175210902,0,0.0,0,0.0,0,0.0,0,0.0,1.7410960516467116,0.5217418904335682,0.5217418904335682,0.5217418904335682,0.5217418904335682,0.003,0.214
NC_130273.1,"Klebsiella phage vB_KpnS-VAC111, complete genome",Klebsiella phage vB_KpnS-VAC111,Viruses; Duplodnaviria; Heunggongvirae; Uroviricota; Caudoviricetes; Caudoviricetes incertae sedis; Drexlerviridae; Webervirus; Webervirus VAC111,DNA,circular,Klebsiella pneumoniae clinical strain,,Aug-2021,50559,50559,,8,88,88,176,250,37011,24582,12429,0.6641809191861879,0.173,24582,33831,1.3762509153038809,1.0,8,1.162804220664804,5576,1.4553443328550932,8,6553,1.3232107431710667,6,6460,1.2647058823529411,5,5993,1.4808943767729017,8,129,0.005247742250427141,0,0.0,0,0.0,0,0.0,0,0.0,12429,16728,1.3458846246681149,1.0,6,1.1037146603187677,2716,1.415316642120766,6,3492,1.3018327605956472,5,3329,1.2511264644037248,5,2892,1.4429460580912863,6,40,0.0032182798294311693,0,0.0,0,0.0,0,0.0,0,0.0,1.620046563558399,0.5056239194548968,0.5056239194548968,0.5056239194548968,0.5056239194548968,0.003,0.214
